cliente_id,idade,genero,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,contatos_suporte,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,regiao
CLI-35957,40,Feminino,39,Familia,37.67,12,71,1,4.1,3.3,2.1,Sul
CLI-35958,77,Feminino,22,Familia,45.69,36,36,2,4.7,2.1,5.0,Sul
CLI-35959,75,Feminino,53,Familia,42.52,13,34,9,2.2,4.6,4.0,Sudeste
CLI-35960,24,Masculino,7,Familia,25.15,30,43,0,2.4,1.2,3.1,Sul
CLI-35961,76,Masculino,56,Familia,38.59,20,87,4,4.2,5.0,3.7,Sudeste
CLI-35962,68,Masculino,33,Familia,58.13,36,37,6,1.7,3.0,4.5,Leste
CLI-35963,74,Feminino,55,Familia,27.19,6,61,8,5.0,2.6,4.9,Oeste
CLI-35964,56,Masculino,8,Premium,83.69,41,100,2,3.5,4.8,1.3,Sul
CLI-35965,37,Feminino,25,Basico,97.47,17,110,9,1.9,2.2,2.3,Norte
CLI-35966,67,Masculino,51,Familia,80.6,22,34,4,1.7,4.0,3.5,Sul
CLI-35967,46,Masculino,52,Premium,30.25,42,12,3,2.8,3.0,4.2,Oeste
CLI-35968,37,Masculino,23,Premium,73.85,10,75,9,4.8,2.7,4.1,Sul
CLI-35969,70,Feminino,16,Premium,83.07,26,91,10,3.8,2.5,4.2,Sudeste
CLI-35970,80,Masculino,42,Familia,91.95,31,16,2,2.0,4.5,3.1,Leste
CLI-35971,39,Masculino,59,Premium,84.29,37,81,5,3.6,3.1,1.9,Norte
CLI-35972,19,Masculino,50,Familia,30.76,50,9,0,1.9,2.8,3.7,Oeste
CLI-35973,56,Feminino,8,Familia,92.4,10,21,0,1.4,4.5,2.9,Sul
CLI-35974,38,Masculino,50,Familia,44.81,40,17,8,1.5,2.5,4.0,Leste
CLI-35975,64,Feminino,54,Basico,85.88,50,72,1,2.3,1.7,1.7,Sudeste
CLI-35976,57,Masculino,51,Premium,99.05,17,13,4,1.1,3.0,1.3,Oeste
CLI-35977,71,Feminino,39,Premium,37.59,13,79,1,2.3,2.8,2.1,Oeste
CLI-35978,50,Feminino,37,Premium,35.51,8,15,0,4.8,2.8,4.6,Sudeste
CLI-35979,53,Feminino,34,Basico,88.37,43,24,3,4.4,2.6,2.4,Norte
CLI-35980,50,Masculino,53,Basico,30.32,22,11,3,1.8,4.3,1.4,Oeste
CLI-35981,80,Feminino,30,Familia,90.85,28,65,9,2.7,2.9,4.5,Leste
CLI-35982,22,Feminino,13,Familia,59.38,43,72,6,3.2,4.9,3.6,Sul
CLI-35983,50,Masculino,35,Basico,54.22,31,90,9,2.5,4.2,4.9,Norte
CLI-35984,33,Masculino,31,Basico,35.86,12,48,2,3.3,3.7,3.6,Norte
CLI-35985,51,Feminino,50,Basico,50.93,31,92,7,2.2,3.4,1.1,Norte
CLI-35986,76,Feminino,36,Basico,23.89,26,97,4,3.5,2.2,4.1,Oeste
CLI-35987,55,Feminino,55,Familia,53.13,2,6,7,1.3,2.7,5.0,Oeste
CLI-35988,61,Masculino,35,Basico,99.51,29,30,7,2.8,3.8,2.1,Sudeste
CLI-35989,52,Masculino,50,Familia,71.96,26,5,6,4.9,1.1,2.5,Sul
CLI-35990,69,Masculino,27,Basico,75.81,1,50,10,2.2,3.1,1.7,Oeste
CLI-35991,33,Masculino,5,Basico,40.96,39,35,10,3.9,4.3,3.8,Sul
CLI-35992,57,Masculino,19,Basico,72.78,16,98,10,4.8,4.8,3.4,Norte
CLI-35993,59,Masculino,35,Familia,39.73,23,84,7,1.3,1.0,3.6,Norte
CLI-35994,79,Masculino,47,Premium,60.06,18,14,6,1.9,2.2,2.9,Sudeste
CLI-35995,71,Feminino,4,Basico,90.36,2,104,1,2.7,3.8,1.9,Norte
CLI-35996,78,Masculino,46,Basico,34.33,4,62,5,4.5,2.1,2.8,Sul
CLI-35997,75,Masculino,14,Familia,74.39,11,6,3,1.4,4.1,2.2,Leste
CLI-35998,36,Masculino,18,Premium,60.46,36,81,0,2.3,2.7,1.2,Sul
CLI-35999,19,Feminino,28,Basico,95.06,37,87,3,2.5,2.2,2.1,Sudeste
CLI-36000,52,Masculino,30,Premium,20.53,3,9,10,4.9,2.7,3.7,Norte
CLI-36001,23,Feminino,30,Basico,43.93,10,51,9,3.8,3.1,1.4,Sudeste
CLI-36002,58,Feminino,5,Familia,34.7,8,53,6,4.4,4.8,1.2,Norte
CLI-36003,36,Feminino,35,Familia,98.84,41,17,8,2.4,3.5,2.8,Leste
CLI-36004,41,Feminino,27,Basico,26.63,43,55,7,3.7,2.9,2.4,Leste
CLI-36005,61,Masculino,23,Basico,91.51,41,68,8,3.8,3.1,2.3,Sudeste
CLI-36006,22,Feminino,17,Basico,64.73,31,111,10,4.5,4.3,4.9,Sudeste
CLI-36007,33,Feminino,17,Basico,98.19,18,5,5,1.5,4.8,1.4,Leste
CLI-36008,22,Feminino,10,Premium,78.51,24,11,1,3.7,1.6,2.6,Norte
CLI-36009,51,Feminino,38,Familia,61.99,15,112,10,1.0,2.6,3.4,Oeste
CLI-36010,45,Feminino,2,Familia,96.57,34,15,5,4.5,5.0,3.0,Norte
CLI-36011,80,Masculino,58,Basico,38.41,8,6,0,3.9,4.8,2.0,Sul
CLI-36012,50,Feminino,41,Familia,97.2,8,91,9,2.5,2.0,4.5,Norte
CLI-36013,20,Masculino,31,Premium,22.63,32,45,0,1.2,4.3,1.5,Leste
CLI-36014,45,Masculino,44,Familia,24.71,36,108,9,2.6,2.3,4.5,Sul
CLI-36015,39,Feminino,56,Familia,82.85,36,93,2,4.0,1.2,1.2,Norte
CLI-36016,29,Masculino,39,Basico,49.02,25,68,3,4.0,2.8,2.3,Sul
CLI-36017,74,Masculino,48,Familia,76.37,5,112,6,3.5,4.1,3.1,Norte
CLI-36018,72,Feminino,59,Basico,86.63,20,93,8,1.7,2.6,3.5,Oeste
CLI-36019,19,Masculino,35,Premium,28.88,40,25,9,2.7,2.7,2.3,Sudeste
CLI-36020,69,Feminino,24,Premium,62.38,35,98,10,2.2,1.2,4.5,Leste
CLI-36021,40,Feminino,48,Familia,36.64,16,59,1,3.1,4.3,4.0,Sudeste
CLI-36022,40,Feminino,46,Familia,89.26,3,48,1,1.3,3.1,1.4,Sul
CLI-36023,21,Masculino,23,Basico,40.1,46,15,3,4.6,3.8,4.8,Norte
CLI-36024,46,Feminino,21,Premium,78.22,7,105,8,4.6,4.5,4.2,Leste
CLI-36025,46,Masculino,6,Familia,92.02,38,90,4,2.6,2.3,1.8,Norte
CLI-36026,63,Feminino,17,Familia,28.63,31,46,1,1.1,2.9,3.0,Sudeste
CLI-36027,49,Feminino,20,Familia,39.22,39,22,5,2.8,3.3,1.3,Leste
CLI-36028,70,Feminino,57,Premium,91.27,33,35,3,1.0,3.9,3.3,Sudeste
CLI-36029,78,Masculino,44,Basico,61.76,44,31,5,4.6,3.7,4.2,Oeste
CLI-36030,65,Feminino,25,Basico,39.02,50,9,0,3.6,1.9,4.1,Leste
CLI-36031,66,Masculino,1,Basico,97.75,11,18,5,2.4,4.8,1.3,Sul
CLI-36032,36,Feminino,16,Basico,83.2,25,32,6,1.2,1.3,4.7,Leste
CLI-36033,50,Masculino,33,Premium,95.94,26,68,2,4.5,1.7,1.3,Oeste
CLI-36034,27,Feminino,11,Premium,26.99,30,108,8,3.7,3.5,3.7,Oeste
CLI-36035,41,Feminino,39,Basico,48.99,24,119,8,1.2,2.7,4.8,Sudeste
CLI-36036,57,Masculino,7,Basico,88.48,7,73,7,4.2,2.3,1.9,Sudeste
CLI-36037,37,Masculino,18,Premium,89.3,45,70,4,3.1,4.8,4.6,Sul
CLI-36038,78,Masculino,59,Basico,82.6,5,35,8,3.8,1.0,1.0,Oeste
CLI-36039,62,Feminino,42,Premium,36.28,0,88,10,3.0,2.1,4.1,Sudeste
CLI-36040,56,Feminino,12,Basico,87.67,36,32,6,2.8,2.2,1.6,Leste
CLI-36041,66,Masculino,39,Basico,97.8,26,106,5,2.1,4.0,3.9,Oeste
CLI-36042,61,Masculino,19,Familia,67.95,16,34,7,2.4,2.3,4.3,Leste
CLI-36043,29,Masculino,4,Familia,39.43,11,87,8,3.3,4.1,2.4,Leste
CLI-36044,70,Feminino,30,Basico,32.14,49,117,4,1.3,2.8,3.6,Oeste
CLI-36045,23,Feminino,18,Premium,82.06,44,65,1,3.8,1.2,4.3,Oeste
CLI-36046,58,Masculino,18,Familia,59.71,20,80,0,3.8,2.2,3.3,Leste
CLI-36047,65,Feminino,59,Basico,47.06,5,112,2,4.3,4.7,4.7,Sudeste
CLI-36048,67,Feminino,20,Familia,44.22,4,102,7,4.5,3.8,3.8,Oeste
CLI-36049,26,Feminino,21,Familia,32.94,24,102,0,2.1,4.4,4.1,Sudeste
CLI-36050,75,Feminino,37,Basico,69.91,0,102,1,2.7,1.3,1.7,Sul
CLI-36051,22,Feminino,11,Basico,52.41,21,61,4,2.2,2.4,1.5,Leste
CLI-36052,27,Masculino,47,Familia,54.34,40,15,2,4.4,2.5,4.7,Oeste
CLI-36053,41,Masculino,6,Basico,66.03,26,106,1,2.7,2.0,2.7,Oeste
CLI-36054,39,Masculino,9,Familia,83.1,5,115,5,1.6,4.7,2.4,Oeste
CLI-36055,60,Feminino,47,Premium,91.77,35,84,0,1.6,3.7,2.1,Sul
CLI-36056,34,Masculino,47,Basico,80.09,48,50,1,3.6,4.9,4.3,Oeste
CLI-36057,22,Feminino,41,Familia,68.49,37,111,8,1.7,3.2,1.9,Norte
CLI-36058,54,Feminino,34,Basico,97.66,36,20,2,2.7,3.3,1.1,Sul
CLI-36059,33,Masculino,30,Basico,96.99,43,64,7,2.7,1.9,2.8,Sudeste
CLI-36060,58,Masculino,43,Premium,99.0,47,117,6,1.1,2.9,4.8,Sul
CLI-36061,41,Masculino,38,Premium,20.1,38,42,2,3.2,2.3,2.7,Sul
CLI-36062,31,Feminino,20,Basico,52.1,25,37,5,2.4,1.6,1.7,Norte
CLI-36063,32,Masculino,13,Familia,58.98,35,10,2,1.1,1.6,1.8,Leste
CLI-36064,51,Feminino,27,Premium,81.55,7,16,7,1.1,4.3,1.3,Sudeste
CLI-36065,53,Feminino,17,Premium,76.35,23,52,6,3.1,4.0,1.0,Sul
CLI-36066,29,Masculino,37,Familia,60.99,12,80,7,1.3,3.3,3.3,Sul
CLI-36067,23,Masculino,24,Premium,64.89,45,89,8,3.1,4.6,4.8,Sudeste
CLI-36068,25,Feminino,52,Familia,65.08,34,40,4,2.7,2.4,2.1,Oeste
CLI-36069,67,Feminino,1,Premium,44.65,11,38,7,1.8,2.8,2.5,Leste
CLI-36070,40,Masculino,14,Basico,38.73,7,16,3,4.8,1.6,2.8,Leste
CLI-36071,40,Masculino,31,Basico,66.98,31,92,1,2.9,4.2,4.0,Sudeste
CLI-36072,80,Feminino,34,Familia,21.44,17,35,7,1.3,2.1,4.9,Norte
CLI-36073,25,Feminino,15,Basico,52.58,42,105,7,1.6,1.6,1.6,Oeste
CLI-36074,24,Masculino,56,Basico,82.81,23,85,1,3.3,1.0,4.2,Sul
CLI-36075,35,Masculino,41,Premium,98.64,41,31,3,1.3,2.9,3.3,Leste
CLI-36076,67,Feminino,16,Familia,97.87,37,118,10,4.7,4.0,3.9,Oeste
CLI-36077,65,Feminino,50,Premium,84.25,21,24,2,1.3,2.4,1.5,Norte
CLI-36078,62,Masculino,50,Premium,61.68,19,100,4,4.1,1.5,2.5,Sudeste
CLI-36079,43,Masculino,26,Basico,84.11,47,58,8,1.1,2.0,3.6,Leste
CLI-36080,47,Masculino,20,Familia,29.53,45,102,3,1.0,3.2,3.9,Sul
CLI-36081,75,Masculino,4,Familia,48.27,23,15,9,4.7,2.8,2.5,Sudeste
CLI-36082,31,Masculino,13,Familia,84.09,15,65,3,1.5,1.9,1.0,Sul
CLI-36083,58,Masculino,38,Basico,87.33,15,11,5,3.1,1.5,3.0,Sul
CLI-36084,50,Masculino,25,Premium,62.78,48,110,0,3.9,4.1,1.6,Sul
CLI-36085,74,Feminino,7,Familia,74.78,24,103,7,2.2,3.9,1.6,Leste
CLI-36086,75,Masculino,6,Basico,72.74,38,72,8,1.1,1.5,1.8,Norte
CLI-36087,67,Masculino,44,Premium,85.99,7,87,9,2.4,3.5,3.6,Oeste
CLI-36088,74,Feminino,55,Premium,83.05,47,80,5,2.5,2.4,2.2,Leste
CLI-36089,26,Feminino,38,Familia,27.06,39,21,8,2.9,1.1,2.0,Sul
CLI-36090,28,Feminino,23,Premium,39.94,22,97,9,2.1,3.8,4.8,Norte
CLI-36091,80,Feminino,52,Premium,56.86,1,106,6,2.0,3.7,4.6,Norte
CLI-36092,40,Feminino,44,Basico,49.82,4,107,6,2.0,3.0,4.7,Oeste
CLI-36093,63,Feminino,22,Basico,87.7,19,103,6,1.6,3.1,2.7,Leste
CLI-36094,55,Masculino,19,Premium,59.16,28,29,8,2.0,3.7,3.1,Leste
CLI-36095,57,Masculino,28,Familia,33.31,35,41,3,3.2,1.5,4.8,Leste
CLI-36096,32,Masculino,18,Basico,37.39,24,39,2,5.0,4.1,1.3,Norte
CLI-36097,72,Feminino,48,Basico,87.72,31,79,8,3.2,3.7,2.9,Norte
CLI-36098,19,Feminino,13,Basico,37.17,8,28,10,4.4,1.7,2.4,Sudeste
CLI-36099,23,Masculino,12,Premium,25.51,1,12,3,2.2,4.3,3.5,Sudeste
CLI-36100,38,Masculino,10,Familia,37.54,49,24,5,2.0,1.3,1.4,Sudeste
CLI-36101,55,Feminino,57,Premium,84.22,20,47,8,4.9,4.0,1.0,Norte
CLI-36102,80,Feminino,20,Basico,52.1,43,83,0,1.9,3.7,1.8,Norte
CLI-36103,63,Masculino,10,Premium,41.29,28,71,2,4.9,2.4,1.0,Norte
CLI-36104,24,Masculino,37,Familia,90.14,42,14,6,2.9,1.5,2.1,Sul
CLI-36105,28,Masculino,51,Basico,99.99,42,116,2,1.7,4.2,4.5,Oeste
CLI-36106,42,Masculino,37,Premium,53.5,23,54,8,2.4,2.4,3.3,Norte
CLI-36107,34,Masculino,5,Basico,97.83,24,65,0,3.3,2.2,1.4,Oeste
CLI-36108,29,Feminino,56,Familia,51.97,6,108,9,4.5,2.3,2.5,Norte
CLI-36109,63,Feminino,35,Familia,95.77,4,64,7,2.7,3.4,4.9,Sudeste
CLI-36110,37,Feminino,30,Premium,68.78,11,91,9,3.0,4.6,4.0,Sudeste
CLI-36111,22,Feminino,30,Basico,44.46,31,5,7,2.1,3.5,1.9,Norte
CLI-36112,21,Masculino,34,Premium,87.56,15,107,3,1.4,1.1,2.0,Sudeste
CLI-36113,26,Feminino,19,Premium,62.53,5,41,6,2.6,4.6,2.1,Norte
CLI-36114,37,Masculino,57,Familia,40.5,27,48,8,1.8,2.9,4.3,Norte
CLI-36115,43,Feminino,33,Familia,96.0,22,42,1,1.5,3.9,3.6,Sudeste
CLI-36116,37,Feminino,12,Basico,99.46,17,97,4,1.5,1.5,1.8,Sul
CLI-36117,52,Feminino,44,Premium,89.35,47,92,4,3.4,3.2,2.5,Sudeste
CLI-36118,54,Feminino,20,Familia,41.33,50,84,1,2.3,1.5,3.2,Sul
CLI-36119,64,Masculino,47,Basico,47.22,15,105,1,4.1,1.4,3.5,Leste
CLI-36120,70,Feminino,20,Familia,97.6,33,6,4,2.2,4.1,1.7,Norte
CLI-36121,76,Masculino,5,Familia,83.68,39,75,5,2.5,4.6,5.0,Oeste
CLI-36122,77,Feminino,5,Basico,64.21,2,112,6,1.7,2.4,1.4,Sudeste
CLI-36123,58,Masculino,55,Basico,91.12,46,79,9,3.7,3.7,4.9,Sul
CLI-36124,42,Masculino,52,Familia,93.31,36,91,6,2.5,3.3,1.7,Sul
CLI-36125,30,Feminino,36,Familia,86.14,32,58,10,1.0,4.3,1.0,Norte
CLI-36126,54,Masculino,23,Basico,38.31,1,117,4,2.4,4.4,4.6,Sudeste
CLI-36127,25,Feminino,25,Premium,97.58,22,34,0,4.5,4.4,3.4,Sul
CLI-36128,36,Masculino,54,Familia,57.11,21,23,10,1.1,3.0,2.3,Norte
CLI-36129,72,Feminino,60,Premium,71.96,16,98,2,2.3,2.3,4.7,Sul
CLI-36130,58,Masculino,41,Premium,99.42,48,66,5,2.8,3.5,2.8,Sul
CLI-36131,44,Feminino,36,Basico,88.15,33,23,7,2.4,2.1,3.0,Sul
CLI-36132,33,Masculino,1,Basico,54.04,3,84,2,2.5,4.3,4.7,Oeste
CLI-36133,75,Masculino,24,Familia,22.38,36,101,8,5.0,4.6,2.7,Sudeste
CLI-36134,22,Masculino,31,Familia,77.67,6,10,7,1.6,1.9,2.5,Leste
CLI-36135,77,Masculino,30,Basico,68.18,17,108,4,1.3,4.1,3.6,Norte
CLI-36136,35,Feminino,3,Familia,83.79,6,83,3,1.8,3.9,2.4,Norte
CLI-36137,26,Feminino,19,Basico,73.15,29,39,0,4.7,3.0,3.1,Sudeste
CLI-36138,28,Masculino,17,Familia,79.8,21,85,7,1.8,4.4,4.6,Sul
CLI-36139,27,Feminino,44,Basico,41.1,15,113,2,4.0,2.0,4.3,Oeste
CLI-36140,65,Feminino,50,Premium,52.1,20,46,2,3.9,1.9,4.8,Sul
CLI-36141,64,Feminino,13,Premium,38.22,16,93,3,2.1,4.9,1.3,Leste
CLI-36142,26,Masculino,18,Basico,46.5,26,115,9,2.7,2.1,1.3,Sudeste
CLI-36143,43,Feminino,38,Familia,91.74,27,111,4,3.2,1.8,4.4,Sudeste
CLI-36144,51,Masculino,4,Basico,37.16,21,119,5,2.7,4.8,3.9,Leste
CLI-36145,55,Masculino,16,Premium,59.66,6,11,1,4.3,3.2,3.2,Leste
CLI-36146,55,Feminino,11,Familia,52.14,2,81,5,1.8,4.1,2.9,Oeste
CLI-36147,79,Masculino,8,Familia,31.61,0,68,7,3.8,2.5,3.5,Sul
CLI-36148,72,Feminino,2,Basico,40.3,12,103,9,1.1,2.6,3.8,Norte
CLI-36149,39,Feminino,58,Familia,54.73,47,10,4,1.4,3.8,3.2,Norte
CLI-36150,49,Masculino,39,Familia,85.67,46,59,10,3.9,1.6,2.9,Oeste
CLI-36151,48,Feminino,6,Familia,36.25,34,88,1,3.6,4.2,1.1,Sudeste
CLI-36152,72,Feminino,12,Basico,89.17,9,21,6,2.3,4.9,2.1,Norte
CLI-36153,67,Feminino,28,Familia,65.63,28,24,5,1.6,1.6,1.1,Leste
CLI-36154,64,Feminino,52,Premium,32.93,42,53,10,2.4,3.6,4.6,Leste
CLI-36155,72,Masculino,14,Familia,70.89,46,94,4,3.8,2.1,1.1,Oeste
CLI-36156,26,Masculino,9,Premium,85.42,41,87,5,2.0,1.2,4.9,Sudeste
CLI-36157,48,Feminino,23,Premium,86.02,35,62,5,1.5,4.4,3.4,Sul
CLI-36158,38,Masculino,46,Basico,74.55,32,98,0,2.0,4.8,3.4,Sudeste
CLI-36159,43,Feminino,43,Basico,87.25,49,69,3,4.9,1.9,1.3,Norte
CLI-36160,74,Feminino,6,Basico,57.12,9,28,6,3.8,2.3,1.7,Leste
CLI-36161,27,Feminino,23,Premium,31.02,19,57,6,1.4,2.5,1.2,Sudeste
CLI-36162,46,Masculino,60,Familia,41.35,44,14,10,1.4,3.6,2.7,Oeste
CLI-36163,70,Masculino,30,Premium,39.84,29,41,4,1.5,2.3,2.8,Sudeste
CLI-36164,53,Masculino,9,Premium,90.74,17,61,8,4.6,4.5,3.0,Sul
CLI-36165,75,Feminino,60,Basico,29.26,33,70,2,3.7,3.7,4.5,Sul
CLI-36166,77,Masculino,59,Basico,27.0,33,41,6,2.4,2.5,3.8,Leste
CLI-36167,21,Feminino,60,Familia,39.09,21,48,10,3.5,1.5,4.2,Norte
CLI-36168,56,Masculino,5,Premium,74.71,50,56,8,4.8,1.2,4.4,Norte
CLI-36169,63,Masculino,4,Basico,37.59,16,36,1,2.3,4.6,1.2,Oeste
CLI-36170,61,Masculino,25,Premium,95.89,45,115,0,4.9,2.6,4.2,Norte
CLI-36171,22,Feminino,58,Familia,35.77,25,14,0,1.3,1.6,1.3,Oeste
CLI-36172,45,Feminino,32,Premium,63.87,21,48,3,2.0,4.6,2.1,Sudeste
CLI-36173,28,Masculino,59,Basico,81.46,23,10,6,3.7,2.0,3.5,Norte
CLI-36174,76,Masculino,49,Familia,24.93,45,46,4,1.2,3.7,1.2,Leste
CLI-36175,70,Feminino,45,Familia,92.63,29,75,2,3.9,3.6,4.7,Oeste
CLI-36176,70,Masculino,36,Familia,70.66,19,64,0,3.4,2.1,1.9,Leste
CLI-36177,53,Feminino,44,Premium,21.38,38,120,8,2.1,1.0,4.7,Sudeste
CLI-36178,68,Masculino,19,Basico,93.28,1,109,1,3.6,4.4,3.8,Sul
CLI-36179,31,Feminino,53,Basico,52.84,26,84,0,3.6,2.9,4.3,Norte
CLI-36180,29,Masculino,20,Familia,95.78,10,33,9,2.4,3.9,3.8,Sudeste
CLI-36181,36,Masculino,26,Basico,78.5,29,84,8,4.5,3.3,4.7,Sul
CLI-36182,76,Feminino,60,Basico,32.24,27,111,6,1.2,1.2,4.6,Sul
CLI-36183,62,Masculino,46,Premium,98.18,13,67,10,3.6,3.0,2.3,Sudeste
CLI-36184,23,Feminino,17,Familia,79.65,5,27,2,3.3,4.3,2.8,Norte
CLI-36185,68,Feminino,38,Basico,75.46,20,26,4,4.5,1.4,4.3,Norte
CLI-36186,80,Masculino,8,Familia,77.21,5,89,3,4.6,1.8,2.1,Norte
CLI-36187,79,Feminino,45,Basico,55.39,12,89,5,1.2,5.0,4.4,Sudeste
CLI-36188,23,Feminino,5,Basico,85.29,11,93,10,2.0,2.1,3.6,Leste
CLI-36189,55,Masculino,14,Premium,36.3,29,61,0,4.1,1.6,3.1,Leste
CLI-36190,49,Feminino,43,Familia,31.58,3,72,4,3.6,2.9,3.7,Norte
CLI-36191,31,Feminino,17,Basico,52.3,2,23,3,3.4,1.9,3.3,Sul
CLI-36192,19,Masculino,26,Basico,36.5,41,50,3,4.0,4.9,4.3,Leste
CLI-36193,63,Masculino,11,Familia,55.95,19,109,8,4.6,3.5,1.2,Oeste
CLI-36194,80,Feminino,4,Basico,45.05,31,54,3,1.8,3.3,3.7,Oeste
CLI-36195,69,Masculino,1,Premium,78.25,4,18,0,4.6,4.7,2.9,Sudeste
CLI-36196,37,Feminino,51,Familia,75.01,26,34,9,3.4,4.3,3.5,Oeste
CLI-36197,56,Masculino,33,Familia,61.85,31,83,8,5.0,3.0,1.3,Sudeste
CLI-36198,63,Feminino,24,Familia,55.59,28,119,10,2.1,3.9,4.0,Sudeste
CLI-36199,49,Masculino,14,Familia,47.29,9,5,2,1.1,4.4,1.7,Leste
CLI-36200,51,Feminino,20,Basico,81.96,19,24,1,3.8,1.2,2.7,Norte
CLI-36201,74,Masculino,26,Familia,84.31,40,108,6,2.8,3.0,3.2,Leste
CLI-36202,64,Masculino,58,Basico,82.13,38,54,8,2.4,2.7,2.2,Norte
CLI-36203,53,Feminino,59,Basico,99.09,4,15,7,3.7,4.1,2.7,Norte
CLI-36204,29,Feminino,34,Basico,61.66,25,46,7,2.1,1.0,2.2,Oeste
CLI-36205,33,Feminino,59,Premium,59.47,46,80,7,3.2,2.2,4.2,Norte
CLI-36206,74,Masculino,49,Premium,89.21,33,70,1,4.6,4.7,1.6,Oeste
CLI-36207,75,Feminino,12,Basico,79.46,1,103,5,4.2,4.2,4.8,Oeste
CLI-36208,36,Feminino,21,Familia,40.52,48,82,6,3.9,4.1,4.3,Norte
CLI-36209,51,Masculino,45,Familia,61.85,1,104,0,2.6,2.3,3.9,Sudeste
CLI-36210,73,Feminino,59,Familia,80.0,40,55,10,3.0,2.6,2.8,Sudeste
CLI-36211,66,Feminino,19,Basico,64.6,26,7,5,3.8,1.4,4.2,Sudeste
CLI-36212,33,Masculino,15,Basico,90.4,15,40,2,2.5,2.3,2.1,Sudeste
CLI-36213,19,Masculino,21,Basico,27.38,32,10,0,3.2,4.6,4.4,Leste
CLI-36214,48,Masculino,41,Premium,82.03,33,97,6,4.5,1.4,1.2,Norte
CLI-36215,30,Feminino,3,Familia,47.73,30,92,0,4.0,1.0,1.7,Norte
CLI-36216,42,Masculino,27,Familia,89.82,10,89,3,1.9,1.1,1.9,Leste
CLI-36217,69,Masculino,44,Familia,31.99,15,48,2,4.7,2.8,4.6,Sul
CLI-36218,41,Masculino,57,Basico,78.36,14,15,9,1.1,4.6,2.2,Oeste
CLI-36219,59,Masculino,51,Familia,66.94,4,38,5,5.0,4.2,1.3,Norte
CLI-36220,68,Feminino,28,Familia,50.11,3,51,5,1.1,4.5,4.1,Sudeste
CLI-36221,58,Feminino,17,Premium,29.86,13,13,9,3.0,2.6,2.3,Oeste
CLI-36222,27,Feminino,26,Basico,24.77,21,77,6,1.8,1.9,2.8,Oeste
CLI-36223,72,Feminino,30,Premium,21.19,35,72,1,4.9,3.9,4.9,Oeste
CLI-36224,56,Masculino,27,Premium,88.29,42,14,9,2.2,5.0,1.8,Oeste
CLI-36225,67,Feminino,55,Basico,78.83,50,31,10,3.9,3.2,1.4,Sul
CLI-36226,77,Masculino,7,Basico,69.59,44,13,3,1.6,4.9,4.8,Sul
CLI-36227,79,Feminino,15,Familia,59.4,47,114,8,2.9,2.6,3.9,Norte
CLI-36228,27,Feminino,59,Familia,35.65,27,71,7,3.7,3.5,4.4,Sudeste
CLI-36229,54,Masculino,36,Premium,49.04,14,72,7,1.2,4.3,2.2,Oeste
CLI-36230,27,Masculino,23,Premium,86.97,30,27,8,1.9,4.8,2.6,Norte
CLI-36231,65,Masculino,13,Premium,80.98,44,13,3,4.0,3.4,1.2,Sudeste
CLI-36232,44,Masculino,58,Premium,77.41,29,7,8,2.7,4.1,4.7,Norte
CLI-36233,79,Feminino,23,Premium,23.02,22,57,4,4.3,1.2,2.4,Norte
CLI-36234,76,Masculino,18,Familia,94.32,36,97,9,2.5,1.6,1.5,Oeste
CLI-36235,78,Masculino,30,Basico,32.51,17,70,9,2.6,3.0,2.5,Norte
CLI-36236,61,Masculino,8,Basico,24.68,23,109,3,2.8,3.6,4.0,Sudeste
CLI-36237,33,Feminino,48,Basico,62.8,4,57,5,1.2,3.9,3.8,Sul
CLI-36238,31,Masculino,26,Basico,81.94,25,90,0,4.8,3.9,3.9,Oeste
CLI-36239,78,Masculino,45,Familia,97.03,43,6,0,1.8,3.9,2.0,Oeste
CLI-36240,29,Masculino,30,Basico,91.38,43,47,6,4.0,3.5,3.3,Leste
CLI-36241,76,Feminino,54,Premium,44.29,35,58,4,3.8,2.9,4.1,Norte
CLI-36242,21,Masculino,44,Familia,80.53,6,39,8,4.6,1.9,2.5,Sul
CLI-36243,57,Masculino,52,Basico,80.76,20,20,8,1.6,4.7,4.2,Sudeste
CLI-36244,71,Masculino,41,Familia,64.4,16,44,0,3.9,2.1,4.4,Sul
CLI-36245,50,Feminino,53,Familia,60.35,24,23,3,3.5,2.2,4.9,Oeste
CLI-36246,78,Masculino,44,Basico,52.44,12,78,1,1.7,3.0,3.6,Leste
CLI-36247,30,Feminino,23,Premium,56.13,13,58,9,4.0,1.6,1.9,Sul
CLI-36248,18,Feminino,27,Familia,32.1,2,11,5,1.1,4.6,1.6,Sudeste
CLI-36249,65,Feminino,36,Familia,26.07,8,17,9,3.8,4.8,3.8,Oeste
CLI-36250,21,Feminino,37,Basico,46.26,21,40,9,1.8,1.4,1.6,Sul
CLI-36251,22,Feminino,56,Basico,21.06,40,53,8,3.1,2.6,4.5,Norte
CLI-36252,25,Masculino,51,Premium,30.26,32,117,3,1.7,2.7,3.7,Leste
CLI-36253,41,Masculino,24,Familia,93.52,5,38,5,5.0,1.0,3.9,Sudeste
