idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,tem_avaliacao_conteudo_media,tem_avaliacao_conteudo_ultimo_mes,tem_avaliacao_plataforma,visualizacoes_por_dia,engajamento_score,risco_score,inativo_flag
47,0,3,1,1,1,38.0,8,14,0,0,50,48,3,5,4.0,5.0,2.5,1,1,1,1.6666666666666667,0.2657876790179586,0.0375,0
26,4,4,0,2,1,32.0,18,17,0,2,37,56,0,5,2.5,1.5,,1,1,0,1.2333333333333334,0.2295824808668636,0.0,0
46,0,0,1,1,0,24.9,42,83,0,4,0,28,1,5,,,2.0,0,0,1,0.0,0.0449799196787148,0.25625,1
30,1,3,1,3,2,49.9,13,60,0,1,0,27,1,3,,,4.5,0,0,1,0.0,0.0433734939759036,0.2937499999999999,1
34,0,0,1,1,1,38.0,4,26,0,1,19,12,1,2,5.0,,1.5,1,0,1,0.6333333333333333,0.0909752216412821,0.1375,0
39,0,4,1,2,0,24.9,24,8,0,4,84,57,3,5,4.0,,5.0,1,0,1,2.8,0.4085473971357126,0.0,0
44,4,0,1,5,0,24.9,48,25,0,2,12,121,3,1,4.0,,2.5,1,0,1,0.4,0.2396605289080851,0.0,0
33,1,3,0,2,0,22.0,5,73,0,1,0,24,1,3,,,4.5,0,0,1,0.0,0.0385542168674698,0.425,1
27,0,3,0,2,1,32.0,5,24,0,2,3,21,3,2,2.0,2.0,1.5,1,1,1,0.1,0.0450556944760172,0.11875,0
30,1,3,1,2,1,38.0,2,19,0,1,36,83,2,5,4.0,,1.5,1,0,1,1.2,0.2691823899371069,0.10625,0
29,0,1,1,1,0,24.9,17,49,0,0,0,20,1,5,,,1.5,0,0,1,0.0,0.0321285140562249,0.1999999999999999,1
42,1,1,1,1,0,24.9,8,66,0,2,0,80,3,1,4.0,,,1,0,0,0.0,0.1285140562248996,0.3625,1
33,1,2,1,1,0,24.9,10,11,0,2,15,29,0,5,,2.0,5.0,0,1,1,0.5,0.1031901189664317,0.0062499999999999,0
43,1,1,1,1,0,24.9,48,22,0,3,5,30,1,5,4.5,3.0,2.0,1,1,1,0.1666666666666666,0.0670606956126392,0.0,0
49,0,1,1,5,0,24.9,26,65,0,2,0,149,1,5,4.5,,5.0,1,0,1,0.0,0.2393574297188755,0.24375,1
49,1,1,1,5,1,38.0,25,4,0,2,75,79,3,0,,3.0,2.0,0,1,1,2.5,0.4099264984466166,0.0,0
18,1,3,0,2,1,32.0,21,25,0,0,8,41,3,5,,5.0,4.0,0,1,1,0.2666666666666666,0.096052133060544,0.0249999999999999,0
21,1,1,1,4,2,49.9,38,22,0,0,18,123,0,2,,3.0,,0,1,0,0.6,0.2655148897476699,0.0,0
36,1,3,1,1,0,24.9,2,26,0,1,11,97,1,2,4.0,5.0,2.5,1,1,1,0.3666666666666666,0.1973327271349549,0.15,0
26,0,3,0,2,1,32.0,0,0,0,1,31,117,3,5,,4.0,3.5,0,1,1,1.0333333333333334,0.3049329393043873,0.0,0
23,0,3,1,5,1,38.0,2,32,0,0,0,50,1,5,,,3.0,0,0,1,0.0,0.0803212851405622,0.1874999999999999,0
31,2,3,1,2,0,24.9,2,1,0,2,96,7,3,0,,,4.0,0,0,1,3.2,0.3735091308630749,0.0,0
18,0,3,1,4,0,24.9,13,23,0,4,15,87,3,5,4.0,3.5,4.0,1,1,1,0.5,0.196362809729484,0.0625,0
18,2,4,1,1,0,24.9,6,16,0,0,101,138,1,0,4.0,,1.5,1,0,1,3.3666666666666667,0.6028188224596499,0.0624999999999999,0
28,0,3,0,2,0,22.0,0,1,0,2,78,86,0,2,,,1.0,0,0,1,2.6,0.4324922330832765,0.0062499999999999,0
34,1,3,1,1,1,38.0,0,0,0,0,73,92,3,5,,,2.5,0,0,1,2.433333333333333,0.4232628627718421,0.0,0
36,0,3,1,2,0,24.9,29,59,0,1,0,5,3,0,,,1.5,0,0,1,0.0,0.0080321285140562,0.1874999999999999,1
46,0,2,0,2,2,38.0,1,19,0,3,54,96,1,5,,4.0,2.0,0,1,1,1.8,0.3579904523755399,0.1124999999999999,0
39,0,4,1,3,0,24.9,3,10,0,0,43,62,1,0,4.0,3.0,4.0,1,1,1,1.4333333333333331,0.2618625445176934,0.04375,0
29,0,1,1,3,0,24.9,44,69,0,0,0,25,3,2,2.5,,4.0,1,0,1,0.0,0.0401606425702811,0.15625,1
57,1,3,1,3,2,49.9,0,0,0,1,50,96,3,1,,4.5,1.5,0,1,1,1.6666666666666667,0.3428961127528984,0.0,0
31,4,3,0,2,2,38.0,21,15,0,3,98,148,0,1,4.0,,2.5,1,0,1,3.2666666666666666,0.6075623247707812,0.0,0
37,1,3,1,5,1,38.0,35,17,0,2,57,44,3,5,,,5.0,0,0,1,1.9,0.2857770705463363,0.0,0
35,0,4,1,1,0,24.9,3,38,0,1,0,23,2,3,2.0,,3.5,1,0,1,0.0,0.0369477911646586,0.21875,1
50,0,2,1,1,1,38.0,22,13,1,0,66,60,3,3,,,1.0,0,0,1,2.2,0.3454421459422596,0.0,0
29,1,3,1,3,0,24.9,44,14,0,0,61,98,1,5,,3.5,,0,1,0,2.033333333333333,0.387618398120785,0.0,0
20,0,3,1,1,0,24.9,8,27,0,1,12,86,3,0,4.0,3.0,4.5,1,1,1,0.4,0.1834356293096916,0.11875,0
43,0,1,0,2,2,38.0,9,5,1,1,87,81,2,5,,4.5,1.0,0,1,1,2.9,0.4584223687201636,0.0,0
49,0,0,1,2,1,38.0,5,10,0,2,99,121,3,5,4.0,,4.5,1,0,1,3.3,0.567962415700538,0.03125,0
51,1,3,1,2,0,24.9,8,14,0,3,65,76,1,2,4.5,3.0,3.0,1,1,1,2.1666666666666665,0.3673713722815792,0.0375,0
18,1,3,1,1,0,24.9,9,20,0,0,42,105,2,5,4.0,,1.0,1,0,1,1.4,0.3271652648329166,0.06875,0
18,0,3,1,2,0,24.9,15,30,0,0,10,81,1,2,4.0,,1.0,1,0,1,0.3333333333333333,0.1678563309843146,0.0937499999999999,0
53,1,0,1,1,0,24.9,23,41,0,2,0,34,1,5,2.0,,1.0,1,0,1,0.0,0.0546184738955823,0.1124999999999999,1
23,4,0,1,4,1,38.0,21,27,0,2,5,22,1,5,2.5,,4.5,1,0,1,0.1666666666666666,0.0542092899901492,0.0374999999999999,0
43,1,3,1,2,0,24.9,43,16,0,1,46,123,1,3,4.5,5.0,4.0,1,1,1,1.5333333333333334,0.3711752671061604,0.0,0
31,0,3,1,4,0,24.9,15,30,1,2,1,44,2,5,2.0,2.0,1.5,1,1,1,0.0333333333333333,0.0744563158293551,0.0937499999999999,0
33,0,4,1,3,1,38.0,42,79,0,0,0,17,2,3,,,1.5,0,0,1,0.0,0.0273092369477911,0.23125,1
28,0,2,1,2,1,38.0,8,44,0,0,0,25,1,0,1.5,,1.0,1,0,1,0.0,0.0401606425702811,0.2249999999999999,1
28,1,4,1,2,1,38.0,0,0,0,0,66,141,0,5,,,1.0,0,0,1,2.2,0.4755626278699705,0.0,0
35,1,3,1,0,0,24.9,2,18,0,1,0,7,1,1,1.5,,3.5,1,0,1,0.0,0.0112449799196787,0.1,0
33,1,3,1,2,1,38.0,17,47,0,0,0,132,3,2,,,1.0,0,0,1,0.0,0.2120481927710843,0.1875,1
32,0,1,0,2,2,38.0,1,20,0,2,63,124,0,1,,,2.0,0,0,1,2.1,0.4369326362051982,0.11875,0
19,0,1,1,5,1,38.0,2,14,0,2,56,25,1,1,4.0,,3.5,1,0,1,1.8666666666666667,0.2514813972872622,0.075,0
33,1,3,0,2,1,32.0,3,43,0,2,0,118,1,0,4.0,,3.5,1,0,1,0.0,0.1895582329317269,0.25,1
56,1,2,1,2,0,24.9,9,20,0,0,0,122,3,0,4.0,,3.5,1,0,1,0.0,0.1959839357429719,0.06875,0
18,1,3,1,2,0,24.9,10,23,0,0,4,28,3,5,2.0,1.0,3.0,1,1,1,0.1333333333333333,0.0600742593013563,0.0812499999999999,0
27,0,3,0,2,2,38.0,12,4,0,3,54,97,3,2,,,3.5,0,0,1,1.8,0.3595968780783511,0.0,0
57,1,3,1,3,1,38.0,2,14,0,1,41,75,0,1,4.0,,4.5,1,0,1,1.3666666666666667,0.2751989088429188,0.075,0
70,1,3,0,2,2,38.0,9,34,0,2,0,64,3,1,,,3.5,0,0,1,0.0,0.1028112449799196,0.1562499999999999,0
35,1,3,0,2,2,38.0,22,27,0,1,9,157,0,2,4.0,4.0,1.0,1,1,1,0.3,0.2861710994923088,0.03125,0
35,2,2,1,1,1,38.0,14,40,0,2,0,5,2,1,,,2.5,0,0,1,0.0,0.0080321285140562,0.1624999999999999,1
36,0,1,0,2,1,32.0,13,41,0,1,0,55,1,4,4.0,,1.0,1,0,1,0.0,0.0883534136546184,0.175,1
24,0,0,0,2,1,32.0,6,23,0,1,15,55,3,5,4.0,,4.0,1,0,1,0.5,0.1449571872395241,0.1062499999999999,0
34,0,1,1,5,1,38.0,18,34,0,1,0,45,1,0,4.5,,1.0,1,0,1,0.0,0.072289156626506,0.0999999999999999,0
74,0,0,1,1,0,24.9,8,7,0,2,57,27,3,3,,,1.0,0,0,1,1.9,0.2584678335985451,0.0,0
33,0,3,1,2,2,49.9,29,58,0,1,0,7,2,1,2.0,,,1,0,0,0.0,0.0112449799196787,0.18125,1
37,1,3,1,2,0,24.9,11,14,0,1,75,35,0,5,4.0,4.0,2.5,1,1,1,2.5,0.3392437675229218,0.01875,0
34,1,3,0,2,1,32.0,48,20,0,6,13,105,1,5,,,4.0,0,0,1,0.4333333333333333,0.2177313025687656,0.0,0
35,3,3,1,2,1,38.0,48,40,0,0,0,32,3,2,3.0,,3.5,1,0,1,0.0,0.0514056224899598,0.0,1
48,0,3,0,2,2,38.0,22,46,1,1,0,31,3,2,1.5,,,1,0,0,0.0,0.0497991967871485,0.15,1
21,1,4,1,2,0,24.9,9,55,0,1,0,15,1,5,,,1.0,0,0,1,0.0,0.0240963855421686,0.2875,1
29,1,1,0,2,1,32.0,5,16,0,2,57,102,3,1,,,1.5,0,0,1,1.9,0.3789497613093885,0.0687499999999999,0
45,0,4,1,1,0,24.9,11,61,0,0,0,15,3,1,2.0,,2.5,1,0,1,0.0,0.0240963855421686,0.3124999999999999,1
53,1,4,1,1,0,24.9,24,42,0,0,0,59,1,5,,,2.0,0,0,1,0.0,0.0947791164658634,0.1124999999999999,1
29,1,3,0,2,1,32.0,14,43,0,2,0,64,3,0,3.5,,5.0,1,0,1,0.0,0.1028112449799196,0.1812499999999999,1
52,1,3,1,1,0,24.9,2,12,0,1,60,114,1,5,5.0,,1.5,1,0,1,2.0,0.4095476244601045,0.0625,0
24,1,3,0,2,0,22.0,18,76,0,2,0,118,3,2,4.0,,,1,0,0,0.0,0.1895582329317269,0.3625,1
51,0,3,1,2,0,24.9,48,7,0,1,63,69,1,1,4.5,3.0,1.5,1,1,1,2.1,0.3485792225505797,0.0,0
40,0,3,1,5,2,49.9,1,7,0,0,39,117,2,2,,4.0,,0,1,0,1.3,0.3351216185496704,0.0375,0
35,1,0,1,1,1,38.0,39,18,0,0,52,92,0,2,4.0,,1.5,1,0,1,1.7333333333333334,0.3440175797529741,0.0,0
39,1,4,1,5,1,38.0,9,23,0,0,14,121,2,5,4.0,,3.0,1,0,1,0.4666666666666667,0.2472076987194059,0.0875,0
53,2,1,1,1,1,38.0,21,20,0,2,99,113,3,2,,,1.5,0,0,1,3.3,0.5551110100780481,0.0,0
47,1,1,1,2,0,24.9,10,9,0,3,62,28,1,1,4.0,3.5,,1,1,0,2.066666666666667,0.2789421838296582,0.0,0
24,0,3,1,1,0,24.9,31,20,0,1,22,26,1,0,3.0,2.5,2.0,1,1,1,0.7333333333333333,0.1247859361976206,0.0,0
53,1,1,1,1,2,49.9,3,15,0,0,19,72,2,2,4.0,,,1,0,0,0.6333333333333333,0.1873607638099568,0.0749999999999999,0
33,1,3,0,2,2,38.0,6,38,0,1,0,153,3,0,,,2.0,0,0,1,0.0,0.2457831325301205,0.1999999999999999,1
39,4,4,0,2,1,32.0,30,31,0,1,0,99,1,2,4.0,,4.5,1,0,1,0.0,0.1590361445783132,0.00625,0
36,0,0,1,2,1,38.0,17,1,0,2,4,22,1,0,2.0,2.0,3.5,1,1,1,0.1333333333333333,0.0504357050844889,0.0,0
64,2,4,0,2,1,32.0,13,9,0,1,70,32,1,0,,,4.0,0,0,1,2.333333333333333,0.3155565658861862,0.0,0
52,1,4,0,2,2,38.0,5,10,0,2,76,68,0,1,4.5,3.5,2.5,1,1,1,2.533333333333333,0.3960294006213533,0.03125,0
25,0,3,1,1,0,24.9,8,15,0,0,74,102,0,1,4.5,3.5,,1,1,0,2.466666666666667,0.4431007047056149,0.0437499999999999,0
34,1,4,0,2,1,32.0,0,0,0,0,84,103,3,0,,,5.0,0,0,1,2.8,0.4824429794650299,0.0,0
42,0,3,1,2,1,38.0,2,14,0,1,65,82,1,5,4.5,4.0,4.5,1,1,1,2.1666666666666665,0.3770099264984466,0.075,0
18,1,3,1,1,1,38.0,34,14,0,1,71,88,1,5,4.0,4.0,,1,1,0,2.3666666666666667,0.4092899901492763,0.0,0
28,4,3,1,2,0,24.9,10,24,0,1,9,60,3,2,,3.0,3.5,0,1,1,0.3,0.1303478063196181,0.0875,0
57,1,3,1,4,1,38.0,1,17,0,2,60,148,3,5,,,4.5,0,0,1,2.0,0.4641660983556869,0.0999999999999999,0
30,2,0,1,0,0,24.9,4,32,0,0,0,29,1,5,2.0,,5.0,1,0,1,0.0,0.0465863453815261,0.175,0
43,1,3,1,4,1,38.0,6,13,0,1,66,112,0,1,,,4.0,0,0,1,2.2,0.4289762824884443,0.04375,0
19,0,0,0,2,1,32.0,3,71,0,0,0,30,3,5,2.0,,3.0,1,0,1,0.0,0.0481927710843373,0.4249999999999999,1
40,0,0,0,2,2,38.0,31,33,0,1,0,67,0,5,4.0,,1.0,1,0,1,0.0,0.1076305220883534,0.0124999999999999,0
39,0,3,1,0,2,49.9,1,0,0,3,78,136,3,5,,3.5,,0,1,0,2.6,0.5128135182238387,0.0,0
52,1,2,1,5,0,24.9,9,51,0,1,0,32,3,2,2.5,,3.5,1,0,1,0.0,0.0514056224899598,0.2624999999999999,1
19,2,1,0,2,2,38.0,3,23,0,2,10,90,3,0,4.0,5.0,,1,1,0,0.3333333333333333,0.1823141623096158,0.1249999999999999,0
39,1,2,0,2,1,32.0,20,12,0,1,34,86,2,2,4.0,5.0,5.0,1,1,1,1.1333333333333333,0.2664544972342199,0.0,0
41,2,0,1,5,1,38.0,10,30,0,0,2,25,3,3,2.0,1.5,,1,1,0,0.0666666666666666,0.0477078123816018,0.1249999999999999,0
23,0,3,1,5,0,24.9,7,24,0,1,18,101,2,1,4.0,4.0,,1,1,0,0.6,0.2301735242858225,0.1062499999999999,0
39,1,3,0,2,2,38.0,17,18,0,3,56,5,0,5,,5.0,4.5,0,1,1,1.8666666666666667,0.2193528832310373,0.00625,0
38,0,0,0,2,2,38.0,5,62,0,2,0,128,1,0,,,4.5,0,0,1,0.0,0.2056224899598393,0.35625,1
31,4,0,1,2,0,24.9,0,1,0,1,66,38,1,1,,,4.5,0,0,1,2.2,0.3101007804804122,0.0062499999999999,0
41,2,3,1,2,0,24.9,4,10,0,1,79,115,1,2,1.5,,,1,0,0,2.6333333333333333,0.482852163370463,0.0375,0
43,0,3,1,3,0,24.9,12,29,0,0,11,129,1,4,3.5,,2.5,1,0,1,0.3666666666666666,0.2487383496249147,0.10625,0
42,0,3,1,2,1,38.0,0,1,0,0,10,58,2,0,,1.0,5.0,0,1,1,0.3333333333333333,0.130908539819656,0.0062499999999999,0
31,1,1,1,4,0,24.9,5,26,0,1,4,30,3,5,2.0,1.5,3.0,1,1,1,0.1333333333333333,0.0632871107069788,0.13125,0
18,2,4,0,2,2,38.0,14,20,0,1,77,92,3,5,5.0,3.5,5.0,1,1,1,2.566666666666667,0.4383572023944836,0.0374999999999999,0
34,1,1,1,2,0,24.9,6,40,0,0,0,111,0,1,,,1.0,0,0,1,0.0,0.1783132530120482,0.2125,1
59,2,4,1,2,1,38.0,24,68,0,2,0,19,1,1,2.0,,4.0,1,0,1,0.0,0.0305220883534136,0.2749999999999999,1
63,0,4,0,2,1,32.0,0,0,0,0,57,83,0,5,,,4.5,0,0,1,1.9,0.3484276729559748,0.0,0
24,1,2,1,5,0,24.9,48,59,0,4,0,33,3,1,5.0,,5.0,1,0,1,0.0,0.053012048192771,0.0687499999999999,1
43,0,3,0,2,2,38.0,5,16,0,1,36,131,3,0,3.0,4.5,1.5,1,1,1,1.2,0.3462908236720466,0.0687499999999999,0
30,1,2,1,1,2,49.9,0,0,0,0,64,135,3,5,,4.0,,0,1,0,2.1333333333333333,0.4583769038417822,0.0,0
39,0,3,0,2,2,38.0,37,8,0,1,57,75,2,3,4.0,3.5,5.0,1,1,1,1.9,0.3355762673334849,0.0,0
56,0,1,1,2,2,49.9,24,6,0,1,103,104,1,2,4.0,3.5,,1,1,0,3.433333333333333,0.5557475183753884,0.0,0
28,0,3,1,3,0,24.9,48,15,0,1,76,155,3,1,4.0,,4.0,1,0,1,2.533333333333333,0.5357884367659316,0.0,0
33,1,4,1,1,0,24.9,30,31,0,0,0,36,3,5,2.0,,,1,0,0,0.0,0.0578313253012048,0.00625,0
41,0,0,1,2,1,38.0,19,12,0,1,74,82,3,1,1.5,,1.5,1,0,1,2.466666666666667,0.41097219064939,0.0,0
35,1,4,0,2,0,22.0,1,14,0,1,24,96,3,1,,,4.0,0,0,1,0.8,0.2447829052057286,0.0812499999999999,0
37,0,3,1,0,1,38.0,11,38,0,0,0,180,3,0,,,3.5,0,0,1,0.0,0.2891566265060241,0.16875,1
36,2,3,0,2,2,38.0,2,20,0,0,44,50,3,1,4.0,,1.5,1,0,1,1.4666666666666666,0.2463590209896188,0.1125,0
28,0,1,1,3,0,24.9,7,20,0,0,51,112,1,3,4.0,4.0,4.0,1,1,1,1.7,0.3723725089035387,0.0812499999999999,0
42,2,4,1,3,1,38.0,10,41,0,1,0,30,3,5,3.5,,,1,0,0,0.0,0.0481927710843373,0.1937499999999999,1
26,1,3,1,3,0,24.9,0,1,0,4,86,77,1,1,,3.5,2.5,0,1,1,2.8666666666666667,0.4482230810032583,0.0062499999999999,0
46,0,3,1,2,0,24.9,10,54,0,1,0,26,1,1,1.5,,,1,0,0,0.0,0.0417670682730923,0.2749999999999999,1
36,0,2,1,2,0,24.9,7,18,0,1,55,72,3,0,,5.0,,0,1,0,1.8333333333333333,0.3232098204137303,0.06875,0
37,1,4,0,2,2,38.0,30,27,0,1,13,120,2,1,4.0,3.5,3.0,1,1,1,0.4333333333333333,0.2418276881109343,0.0,0
28,2,4,1,5,0,24.9,18,25,0,0,9,31,3,2,4.0,,3.0,1,0,1,0.3,0.0837614609380919,0.04375,0
63,1,3,1,3,2,49.9,36,43,0,4,0,54,1,2,,,4.5,0,0,1,0.0,0.0867469879518072,0.04375,1
52,4,4,0,2,2,38.0,4,10,0,1,83,74,1,5,,4.0,,0,1,0,2.7666666666666666,0.4320830491778434,0.0375,0
34,1,4,1,2,1,38.0,27,14,1,2,57,5,2,2,4.0,,3.0,1,0,1,1.9,0.2231264681366977,0.0,0
19,1,1,1,2,0,24.9,2,12,0,0,40,55,1,5,,,1.0,0,0,1,1.3333333333333333,0.2392968098810335,0.0625,0
57,0,3,1,4,0,24.9,1,13,0,1,55,132,1,2,,4.0,3.5,0,1,1,1.8333333333333333,0.4195953625824051,0.075,0
35,0,3,1,3,2,49.9,12,31,0,0,0,34,1,5,,,3.5,0,0,1,0.0,0.0546184738955823,0.11875,0
43,0,1,1,4,0,24.9,11,50,0,2,0,5,2,0,,,,0,0,0,0.0,0.0080321285140562,0.24375,1
45,0,1,0,2,2,38.0,14,5,0,2,43,147,3,2,,3.0,2.5,0,1,1,1.4333333333333331,0.3984087292566493,0.0,0
18,1,3,0,2,2,38.0,2,6,0,1,65,98,1,1,4.5,,5.0,1,0,1,2.1666666666666665,0.4027127377434265,0.025,0
29,1,3,1,0,0,24.9,13,11,0,1,74,31,3,1,,5.0,2.0,0,1,1,2.466666666666667,0.3290444798060165,0.0,0
63,0,3,1,1,1,38.0,7,26,0,2,2,12,3,0,,2.0,1.5,0,1,1,0.0666666666666666,0.0268242782450556,0.11875,0
47,0,3,1,3,0,24.9,12,24,0,1,7,5,3,1,2.0,2.0,4.0,1,1,1,0.2333333333333333,0.0344472228536788,0.075,0
22,1,0,1,1,0,24.9,7,23,0,2,6,6,2,5,3.0,2.0,3.5,1,1,1,0.2,0.0322800636508297,0.0999999999999999,0
46,0,3,0,2,2,38.0,4,12,0,1,65,110,3,2,4.0,4.0,,1,1,0,2.1666666666666665,0.4219898461771615,0.05,0
22,0,1,1,1,1,38.0,19,13,0,0,77,102,0,4,4.0,4.5,1.5,1,1,1,2.566666666666667,0.454421459422596,0.0,0
39,1,3,0,2,2,38.0,0,1,0,2,56,131,1,1,,,1.0,0,0,1,1.8666666666666667,0.4217625217852542,0.0062499999999999,0
48,0,3,0,2,1,32.0,5,13,0,1,38,39,1,0,4.0,3.5,,1,1,0,1.2666666666666666,0.2060468288247329,0.05,0
35,1,1,1,1,0,24.9,3,68,0,1,0,34,2,5,2.0,,3.5,1,0,1,0.0,0.0546184738955823,0.4062499999999999,1
21,1,3,1,1,0,24.9,1,9,0,0,75,102,0,4,,,2.5,0,0,1,2.5,0.4468742896112753,0.05,0
24,1,4,1,4,0,24.9,2,1,0,4,0,76,0,5,,,3.0,0,0,1,0.0,0.1220883534136546,0.0,0
40,0,2,1,1,2,49.9,25,17,1,1,6,40,3,5,2.0,,,1,0,0,0.2,0.086898537546412,0.0,0
36,2,1,0,2,2,38.0,46,54,0,2,0,32,0,3,2.0,,4.5,1,0,1,0.0,0.0514056224899598,0.0499999999999999,1
46,1,4,0,2,2,38.0,21,22,0,0,3,84,3,5,4.0,,5.0,1,0,1,0.1,0.1462605137531257,0.0062499999999999,0
44,0,3,1,2,2,49.9,8,11,0,1,103,132,2,5,3.0,,2.0,1,0,1,3.433333333333333,0.6007274380541032,0.0187499999999999,0
20,0,2,0,2,1,32.0,8,24,0,1,13,74,0,1,2.0,4.0,2.0,1,1,1,0.4333333333333333,0.167932105781617,0.1,0
22,1,3,0,2,2,38.0,20,34,0,0,0,39,3,5,4.0,,,1,0,0,0.0,0.0626506024096385,0.0874999999999999,0
47,1,0,1,4,0,24.9,48,25,0,2,9,80,0,5,4.0,,2.0,1,0,1,0.3,0.162476320375843,0.0,0
35,1,3,1,2,2,49.9,16,24,0,1,16,37,0,0,,,4.0,0,0,1,0.5333333333333333,0.1198151094945821,0.05,0
26,0,1,1,2,0,24.9,2,21,0,2,11,99,3,5,,3.0,3.5,0,1,1,0.3666666666666666,0.2005455785405774,0.1187499999999999,0
23,0,0,1,5,0,24.9,7,11,0,1,97,119,3,3,1.5,,1.0,1,0,1,3.2333333333333334,0.5572023944835948,0.0249999999999999,0
37,0,3,0,2,1,32.0,5,9,0,2,56,120,3,0,,,2.5,0,0,1,1.8666666666666667,0.4040918390543305,0.025,0
31,1,0,1,2,0,24.9,19,30,0,2,6,37,2,3,,1.0,3.5,0,1,1,0.2,0.0820792604379783,0.0687499999999999,0
31,0,0,1,2,0,24.9,8,5,0,2,78,96,1,2,4.0,3.0,2.0,1,1,1,2.6,0.448556490111389,0.0,0
24,4,4,1,3,1,38.0,4,25,0,3,1,36,0,2,,,4.0,0,0,1,0.0333333333333333,0.0616049102068652,0.13125,0
45,1,3,0,2,0,22.0,15,73,0,2,0,27,3,0,1.5,,2.5,1,0,1,0.0,0.0433734939759036,0.3625,1
32,1,4,1,1,1,38.0,11,13,0,2,66,93,0,1,3.5,,2.0,1,0,1,2.2,0.3984541941350307,0.0125,0
33,1,0,0,2,2,38.0,41,20,0,1,49,18,1,5,3.0,3.5,2.5,1,1,1,1.6333333333333333,0.2138213230279609,0.0,0
42,1,4,1,1,0,24.9,6,8,0,2,34,65,2,2,4.0,,2.0,1,0,1,1.1333333333333333,0.2327195574751837,0.0124999999999999,0
25,1,1,1,1,0,24.9,30,68,0,1,0,27,1,1,2.5,,,1,0,0,0.0,0.0433734939759036,0.2374999999999999,1
18,0,4,1,1,1,38.0,7,13,1,1,34,54,0,2,4.0,,3.0,1,0,1,1.1333333333333333,0.21504887474426,0.0375,0
36,4,3,0,2,1,32.0,2,38,0,0,0,60,1,5,1.5,,4.0,1,0,1,0.0,0.0963855421686747,0.2249999999999999,1
68,0,1,1,5,0,24.9,20,39,0,1,0,22,3,5,2.0,,2.0,1,0,1,0.0,0.0353413654618473,0.1187499999999999,1
39,1,3,1,4,0,24.9,30,5,1,5,36,174,2,0,5.0,4.5,,1,1,0,1.2,0.4153671288929302,0.0,0
54,1,3,1,4,1,38.0,5,9,0,1,53,71,3,5,2.5,4.0,4.5,1,1,1,1.7666666666666666,0.3140562248995984,0.025,0
37,0,3,1,1,0,24.9,23,31,0,1,0,68,3,5,4.0,,2.0,1,0,1,0.0,0.1092369477911646,0.05,0
51,1,3,0,2,0,22.0,7,33,0,0,0,23,1,5,,,3.0,0,0,1,0.0,0.0369477911646586,0.1624999999999999,0
38,1,3,1,3,1,38.0,24,44,0,3,0,130,0,2,4.0,,5.0,1,0,1,0.0,0.2088353413654619,0.1249999999999999,1
25,0,3,0,2,2,38.0,20,16,0,1,30,25,1,1,4.0,4.0,,1,1,0,1.0,0.1533681897400924,0.0,0
57,1,3,1,2,0,24.9,5,16,0,1,49,77,1,5,4.0,3.0,5.0,1,1,1,1.6333333333333333,0.3086004394938243,0.0687499999999999,0
37,0,2,0,2,0,22.0,12,30,0,2,3,11,3,2,2.0,,3.0,1,0,1,0.1,0.0289914374479048,0.1124999999999999,0
62,1,3,0,2,2,38.0,18,9,0,0,43,131,3,5,3.0,,4.5,1,0,1,1.4333333333333331,0.3727059180116693,0.0,0
48,0,1,0,2,2,38.0,3,10,0,0,26,153,2,5,1.5,4.5,4.5,1,1,1,0.8666666666666667,0.3438963400772903,0.04375,0
29,0,3,1,0,0,24.9,23,14,0,1,11,12,1,3,1.5,,1.0,1,0,1,0.3666666666666666,0.060786542395999,0.0,0
37,1,3,1,2,2,49.9,26,14,0,0,76,86,1,0,,4.5,1.5,0,1,1,2.533333333333333,0.4249450632719557,0.0,0
20,0,3,1,2,0,24.9,17,19,0,0,48,58,3,5,3.5,,4.5,1,0,1,1.6,0.2743047662347503,0.0124999999999999,0
53,0,3,1,2,2,49.9,12,27,0,2,4,38,0,2,2.0,1.0,1.5,1,1,1,0.1333333333333333,0.0761385163294688,0.0937499999999999,0
34,1,3,0,2,2,38.0,13,36,0,3,0,14,3,0,1.5,,,1,0,0,0.0,0.0224899598393574,0.14375,1
39,1,4,1,5,0,24.9,14,40,0,3,0,11,3,0,2.5,,2.5,1,0,1,0.0,0.0176706827309236,0.1624999999999999,1
43,1,4,1,3,1,38.0,3,27,0,0,18,104,1,2,,,,0,0,0,0.6,0.2349928013942562,0.15,0
45,1,0,1,2,1,38.0,12,16,0,0,18,112,0,5,4.0,3.5,,1,1,0,0.6,0.2478442070167462,0.0249999999999999,0
28,1,4,1,4,0,24.9,47,14,0,1,65,130,1,3,,4.0,,0,1,0,2.1666666666666665,0.4541183602333864,0.0,0
35,1,2,1,4,0,24.9,5,36,0,2,0,21,1,5,4.0,,2.5,1,0,1,0.0,0.0337349397590361,0.19375,1
30,1,1,1,2,2,49.9,29,5,0,1,61,86,3,3,3.5,4.0,,1,1,0,2.033333333333333,0.3683412896870501,0.0,0
