clienteId,idade,genero,regiao,planoAssinatura,valorMensal,tipoContrato,tempoMedioSessaoMin,diasUltimoAcesso,avaliacaoConteudoUltimoMes,visualizacoesMes
330d7566,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
41a2ece0,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
4c10b70b,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
a90aca7c,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
7325a65d,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
f5e9f42c,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
6b2b2fe8,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
6a4a7acd,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
dfde8388,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
8ca2bc44,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
53d65a84,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
8127a2eb,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
f86863b6,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
f074b946,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
0d9f1c76,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
6076654e,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
14292530,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
98fe0c46,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
1e10bf65,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
ff19e360,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
2fc3e80f,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
453255ca,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
5ed44cda,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
61e56ea6,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
1807358f,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
cd3f854d,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
701c1270,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
f3cd1678,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
7a1a8c0b,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
f5274bd1,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
d4d5796b,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
2e3945f7,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
b85481e2,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
7e6d5f70,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
be5174fe,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
304a0a60,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
f27ffcbd,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
0cbee2a3,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
ee4cf00e,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
d7b4a6d7,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
8297b8c4,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
bb14d0a8,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
08a29980,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
d4566d57,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
d2f0cc5a,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
477368fa,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
7ea38b49,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
f088d275,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
1f9fbfe1,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
0f1b39b1,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
196230a1,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
1c922045,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
a0f7b5d9,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
2d16d904,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
091b4edb,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
ce2d7426,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
2ebc4be2,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
6386ebc1,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
e58dd6a3,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
8b0e73e1,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
7f38eac7,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
578fe264,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
3d31eeef,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
e4a55b16,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
0fa83288,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
ae5e16a7,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
42331fe8,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
67ea0819,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
332ed24c,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
7090ebcf,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
df8d7af7,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
865bb372,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
465b87b3,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
24882301,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
e25d56e0,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
29076209,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
5ceaf2bc,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
420658c3,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
a0350086,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
3a840b6c,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
1913e342,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
ae2ca556,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
f916d284,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
204bd2d3,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
a5982135,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
5839bf3f,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
0f9ca464,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
43323d24,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
db9bdb36,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
f3a5c1d6,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
1a51bf6d,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
36041fe1,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
41973d7b,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
528f4f83,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
2ad0fa0b,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
3d372258,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
ae2b4090,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
e6554636,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
9d2f2e4d,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
d47a97e8,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
76ee9350,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
26e9b1ce,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
a3e8b196,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
73fd9d31,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
eba22a4b,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
87a75e0b,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
1e2fb54a,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
1ae12bca,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
ae2f9a13,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
139bd5d6,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
978fda9a,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
70d1ffda,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
29cd5784,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
1c90f726,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
3e212428,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
23deb60a,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
8de290b5,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
4122fbb6,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
b06a66ed,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
e2dd757d,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
3f828b4f,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
cce2831a,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
32931377,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
1b2996ca,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
526d9a66,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
75a8f951,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
534e8967,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
f2e0f1a5,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
9f9c3067,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
f431a8ab,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
aa483e63,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
37530ff9,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
d58db2a2,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
9543324b,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
7baaf1b5,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
98275aee,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
e9e5d8a3,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
df3611da,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
0374e1b3,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
387c3b23,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
38030c26,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
9e2ac459,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
f0d763ad,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
10bc89c7,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
1016a09d,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
27f41ae2,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
b1cdb8de,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
da6b3c63,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
182b2395,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
78e3b6be,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
64fcef01,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
e9cb3508,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
9dee1ed5,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
526efe10,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
694a26f9,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
9ca8cced,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
442589e6,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
ff3553f9,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
97aed2fe,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
0721307d,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
11d4ac23,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
975a619f,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
e42fd4ed,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
723395c1,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
ed2f4466,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
c713f034,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
b0db4487,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
ec9f0afe,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
7319c6fe,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
03c7c0fa,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
7ce5e878,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
38c3710a,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
07cdbe1f,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
84f47125,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
fd584412,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
30ea122f,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
fc3cadc1,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
ae810f22,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
0e65b080,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
ec3a4c52,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
e00bfdbf,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
eadd0067,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
bf7d5228,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
2bda6274,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
167e2238,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
f446bfe3,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
2d21b31b,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
87f2509f,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
2dd2f580,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
2082479f,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
74452ef0,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
db187d69,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
2e1dcd5e,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
cc878075,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
0b268972,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
0c7cc5ae,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
332147c8,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
2ab9a879,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
cf23dc18,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
fa8385f5,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
c22bc7fe,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
49e32e43,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
a2145404,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
829c5185,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
2f045992,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
1934e298,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
2c3741dc,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
9817579e,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
014b3d16,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
4632039c,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
1ad868a4,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
22231215,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
39785310,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
9c309295,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
d82a3618,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
77d7d37b,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
1482df18,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
df2499eb,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
f5782b46,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
018a8b4b,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
4c101939,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
ccc974fd,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
66ebcc3c,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
d4b42994,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
5940e457,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
32a4a156,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
190965b3,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
a5d258f8,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
ac16e647,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
e53eb9ea,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
be54ba9f,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
4773d6c0,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
e95d449a,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
2262f048,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
4b7cae30,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
364f12df,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
af04cb64,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
8d36c3f6,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
d5256de5,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
8f878b53,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
60bf2c08,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
3d7efeab,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
fcae55dd,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
ce1f50da,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
6280cac8,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
fd81d68e,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
cbbb934b,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
dbf64bd2,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
6b2e4759,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
6325ab58,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
43f629d4,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
9b8e0072,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
89cec111,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
715b18ac,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
1edbd31b,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
099ec2e3,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
3d2caa9f,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
d0b012d2,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
9fa5de13,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
766b66e4,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
35825648,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
48a202df,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
cfeacb2e,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
a52f2a4f,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
019018a9,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
05fb3364,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
18421d20,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
9f59ef35,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
5448a798,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
cc3049f9,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
80ce5667,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
6f337cdb,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
5117c3ca,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
7f715a24,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
102d281b,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
2aa84e1e,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
dc2b746d,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
ac98bad9,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
6e4364a2,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
ec8d9dab,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
28bd6fd0,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
0fe7f0b4,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
b467d518,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
9fe10bd1,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
ce68be03,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
e0b41070,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
6f832631,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
180b08f7,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
e373426d,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
e870edc0,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
71a405b9,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
e1b47474,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
c22c9585,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
af58dab0,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
532d502b,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
d01a8231,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
f730f16d,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
0166907d,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
6fe7c6aa,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
316ea8c4,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
1c117de2,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
1792ba9c,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
e76d0861,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
2ac27a34,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
77629fd9,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
a6c96f03,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
59ee3d9f,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
217f3282,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
9129756e,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
2c1da3f0,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
6696b7d8,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
150b9a42,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
956b05ae,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
549b5eff,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
58878e78,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
248e97a3,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
9bc6d5de,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
f3ca0b56,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
9bcaed13,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
08d82b1f,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
cb3bcf58,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
e955fc18,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
a21e923b,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
1254327a,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
7d4931c6,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
89f00c99,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
0bdb3079,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
2f5bb627,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
cc72449d,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
6b0529eb,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
b220cecf,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
59bc9d0b,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
d929c289,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
99fe39cd,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
a292350c,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
9e2bd149,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
3f566ebe,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
0e0c6e3c,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
65942422,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
874e1f76,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
07d60e4b,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
84a44ffe,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
